"ppt","subjectGroup","condition1","stim1","key","response","RT","stimFormat","trialNo","family","usvalence","warn","RWA_1","RWA_2","RWA_3","RWA_4","RWA_5","RWA_6","RWA_7","RWA_8","RWA_9","RWA_10","RWA_11","RWA_12","RWA_13","RWA_14","RWA_15","RWA14R","RWA12R","RWA8R","RWA10R","RWA6R","RWA4R","RWA2R","RWAscore"
"BAAUUPYTYYCB",4,"ratings1","M8","na",6,3459,".jpg",16,"M",0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","B4","na",4,2419,".jpg",4,"B",-0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","M5","na",5,2188,".jpg",13,"M",0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","M7","na",2,1202,".jpg",15,"M",0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","M4","na",5,1619,".jpg",12,"M",0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","M3","na",6,410,".jpg",11,"M",0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","B2","na",4,338,".jpg",2,"B",-0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","B5","na",3,763,".jpg",5,"B",-0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","B1","na",8,571,".jpg",1,"B",-0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAAUUPYTYYCB",4,"ratings1","B3","na",5,443,".jpg",3,"B",-0.5,-0.5,4,5,4,4,3,4,3,2,6,2,5,5,3,3,3,5,3,6,6,4,4,3,0.528545799502455
"BAVZKDSUECPF",3,"ratings1","B5","na",5,4336,".jpg",5,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M2","na",6,1716,".jpg",10,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M6","na",9,1266,".jpg",14,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B6","na",5,1040,".jpg",6,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M5","na",6,1538,".jpg",13,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B7","na",4,1755,".jpg",7,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B2","na",5,1249,".jpg",2,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B8","na",6,1649,".jpg",8,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M4","na",6,1538,".jpg",12,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M7","na",5,1096,".jpg",15,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M8","na",5,2698,".jpg",16,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B1","na",5,2035,".jpg",1,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M3","na",5,928,".jpg",11,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B3","na",4,1376,".jpg",3,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","M1","na",5,903,".jpg",9,"M",-0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BAVZKDSUECPF",3,"ratings1","B4","na",5,2498,".jpg",4,"B",0.5,-0.5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B2","na",9,30814,".jpg",2,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M2","na",8,3026,".jpg",10,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M4","na",4,3156,".jpg",12,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B6","na",8,524,".jpg",6,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M1","na",4,604,".jpg",9,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B3","na",8,2436,".jpg",3,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B8","na",6,762,".jpg",8,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B5","na",9,6795,".jpg",5,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B4","na",8,1052,".jpg",4,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M6","na",7,2227,".jpg",14,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M8","na",5,5644,".jpg",16,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M5","na",4,1420,".jpg",13,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B1","na",9,2107,".jpg",1,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M3","na",8,428,".jpg",11,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","B7","na",6,1108,".jpg",7,"B",0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BBDNTHAOMYQY",1,"ratings1","M7","na",8,2532,".jpg",15,"M",-0.5,0.5,4,5,5,6,5,5,7,6,6,7,6,7,7,6,7,2,1,2,1,3,2,3,0.47619579788109
"BEHAYCERTQIO",1,"ratings1","M4","na",2,3527,".jpg",12,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M8","na",2,5539,".jpg",16,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B5","na",6,1823,".jpg",5,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B3","na",6,2496,".jpg",3,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M5","na",3,2862,".jpg",13,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M1","na",1,1622,".jpg",9,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B6","na",2,1243,".jpg",6,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M6","na",2,2214,".jpg",14,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B2","na",6,1375,".jpg",2,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B1","na",5,1180,".jpg",1,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B4","na",5,2258,".jpg",4,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M3","na",3,1965,".jpg",11,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B8","na",1,1269,".jpg",8,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","B7","na",5,1496,".jpg",7,"B",0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M2","na",3,1697,".jpg",10,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BEHAYCERTQIO",1,"ratings1","M7","na",2,1215,".jpg",15,"M",-0.5,0.5,1,5,2,7,2,6,1,6,1,2,1,6,2,6,1,2,2,2,6,2,1,3,-1.19900425400258
"BGBXXIWLOXKH",2,"ratings1","M6","na",5,2897,".jpg",14,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B2","na",3,1382,".jpg",2,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M5","na",5,2039,".jpg",13,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B3","na",2,1598,".jpg",3,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M8","na",6,1245,".jpg",16,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M4","na",5,2602,".jpg",12,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M1","na",5,2521,".jpg",9,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B6","na",2,1638,".jpg",6,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B7","na",1,1314,".jpg",7,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B5","na",3,1406,".jpg",5,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B1","na",2,1563,".jpg",1,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M2","na",5,1325,".jpg",10,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M7","na",4,1457,".jpg",15,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B4","na",3,1399,".jpg",4,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","B8","na",5,2730,".jpg",8,"B",-0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BGBXXIWLOXKH",2,"ratings1","M3","na",6,2987,".jpg",11,"M",0.5,0.5,1,6,3,7,1,5,1,4,1,4,2,7,1,7,1,1,1,4,4,3,1,2,-1.30370425724531
"BJYHGLUNBQJI",4,"ratings1","M2","na",4,4281,".jpg",10,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M8","na",4,1948,".jpg",16,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B2","na",6,501,".jpg",2,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M4","na",4,529,".jpg",12,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M5","na",5,109,".jpg",13,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M1","na",6,198,".jpg",9,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B3","na",3,140,".jpg",3,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M7","na",4,133,".jpg",15,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B4","na",6,169,".jpg",4,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B1","na",6,390,".jpg",1,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M3","na",4,160,".jpg",11,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B6","na",5,135,".jpg",6,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B5","na",5,98,".jpg",5,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","M6","na",3,550,".jpg",14,"M",0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B7","na",7,267,".jpg",7,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BJYHGLUNBQJI",4,"ratings1","B8","na",5,312,".jpg",8,"B",-0.5,-0.5,4,3,5,4,5,5,5,4,4,3,5,3,5,4,6,4,5,4,5,3,4,5,0.894995810852008
"BQJRWLJJQOHK",2,"ratings1","B6","na",5,1887,".jpg",6,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M2","na",4,582,".jpg",10,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M4","na",6,489,".jpg",12,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B4","na",3,345,".jpg",4,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B2","na",7,405,".jpg",2,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M1","na",4,510,".jpg",9,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M5","na",5,384,".jpg",13,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M3","na",8,495,".jpg",11,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B5","na",2,327,".jpg",5,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M6","na",5,355,".jpg",14,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B8","na",7,340,".jpg",8,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B7","na",2,378,".jpg",7,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B3","na",3,276,".jpg",3,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M7","na",5,284,".jpg",15,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","M8","na",6,354,".jpg",16,"M",0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BQJRWLJJQOHK",2,"ratings1","B1","na",2,444,".jpg",1,"B",-0.5,0.5,5,3,4,5,4,5,6,3,4,4,4,3,4,5,5,3,5,5,4,3,3,5,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B1","na",1,4106,".jpg",1,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B6","na",6,3528,".jpg",6,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B8","na",9,2042,".jpg",8,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M1","na",9,2134,".jpg",9,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B5","na",3,2904,".jpg",5,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M6","na",6,1538,".jpg",14,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M7","na",7,1428,".jpg",15,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M2","na",9,2322,".jpg",10,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M4","na",9,1272,".jpg",12,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B4","na",2,1732,".jpg",4,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B7","na",1,914,".jpg",7,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M3","na",9,1438,".jpg",11,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M8","na",9,1510,".jpg",16,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B3","na",2,1562,".jpg",3,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","M5","na",7,1934,".jpg",13,"M",0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHOQUTCTOHR",6,"ratings1","B2","na",2,1584,".jpg",2,"B",-0.5,0.5,7,6,3,6,7,6,4,7,7,6,7,1,7,7,5,1,7,1,2,2,2,2,0.633245802745184
"BZHSTLOWEFXL",7,"ratings1","B6","na",9,8201,".jpg",6,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B2","na",9,2586,".jpg",2,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","M4","na",2,1560,".jpg",12,"M",-0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","M3","na",2,1617,".jpg",11,"M",-0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","M8","na",2,1170,".jpg",16,"M",-0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B1","na",9,1434,".jpg",1,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","M6","na",2,1194,".jpg",14,"M",-0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","M5","na",2,1274,".jpg",13,"M",-0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B7","na",8,1145,".jpg",7,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B3","na",8,1162,".jpg",3,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B8","na",9,793,".jpg",8,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
"BZHSTLOWEFXL",7,"ratings1","B4","na",9,537,".jpg",4,"B",0.5,-0.5,7,7,7,6,5,6,5,5,7,5,5,6,6,5,7,3,2,3,3,2,2,1,0.685595804366549
